Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-05 21:00:00+00:00,0.10809933394193649,0.10915183275938034,0.10809933394193649,0.10913090407848358,663008,0.0,0.0
2024-10-05 22:30:00+00:00,0.10913988947868347,0.10969346016645432,0.10913988947868347,0.10949248820543289,3044768,0.0,0.0
2024-10-06 00:00:00+00:00,0.10947819799184799,0.10988523811101913,0.10905926674604416,0.10988523811101913,1648448,0.0,0.0
2024-10-06 01:30:00+00:00,0.1098877489566803,0.10999694466590881,0.1095321774482727,0.10958215594291687,2587776,0.0,0.0
2024-10-06 03:00:00+00:00,0.10958118736743927,0.1096334308385849,0.10862721502780914,0.10904596000909805,974528,0.0,0.0
2024-10-06 04:30:00+00:00,0.10903967916965485,0.10903967916965485,0.10854262113571167,0.10872907191514969,1611360,0.0,0.0
2024-10-06 06:00:00+00:00,0.10872446000576019,0.10900962352752686,0.10851237922906876,0.10879581421613693,1161760,0.0,0.0
2024-10-06 07:30:00+00:00,0.1088041439652443,0.10945238173007965,0.10879923403263092,0.10908490419387817,1768032,0.0,0.0
2024-10-06 09:00:00+00:00,0.1090850755572319,0.10945668071508408,0.10904437303543091,0.10905665159225464,0,0.0,0.0
2024-10-06 10:30:00+00:00,0.10905783623456955,0.10940263420343399,0.10886093974113464,0.10937385261058807,2320512,0.0,0.0
2024-10-06 12:00:00+00:00,0.10937407612800598,0.11009903997182846,0.10928734391927719,0.11000201851129532,8816064,0.0,0.0
2024-10-06 13:30:00+00:00,0.11000095307826996,0.11258924007415771,0.10964774340391159,0.11258924007415771,28255200,0.0,0.0
2024-10-06 15:00:00+00:00,0.1125781238079071,0.11263824999332428,0.11128634959459305,0.11143777519464493,45594144,0.0,0.0
2024-10-06 16:30:00+00:00,0.1114388108253479,0.11162737011909485,0.11101274192333221,0.11109863221645355,5626976,0.0,0.0
2024-10-06 18:00:00+00:00,0.11109858006238937,0.11166960000991821,0.11106923967599869,0.1115691140294075,1540928,0.0,0.0
2024-10-06 19:30:00+00:00,0.11157511919736862,0.11164608597755432,0.11063888669013977,0.11066170036792755,444736,0.0,0.0
2024-10-06 21:00:00+00:00,0.1106693372130394,0.11104272305965424,0.10976453870534897,0.11033736914396286,7056992,0.0,0.0
2024-10-06 22:30:00+00:00,0.11033684015274048,0.1117028146982193,0.11033684015274048,0.11147423088550568,12433600,0.0,0.0
2024-10-07 00:00:00+00:00,0.11148207634687424,0.11421070247888565,0.11119216680526733,0.11381808668375015,51616896,0.0,0.0
2024-10-07 01:30:00+00:00,0.11381673067808151,0.11520905047655106,0.11381673067808151,0.1144748255610466,46815456,0.0,0.0
2024-10-07 03:00:00+00:00,0.11447711288928986,0.11448932439088821,0.11344189196825027,0.1140645444393158,16291840,0.0,0.0
2024-10-07 04:30:00+00:00,0.11406721919775009,0.11408428102731705,0.11348540335893631,0.11363334208726883,11097024,0.0,0.0
2024-10-07 06:00:00+00:00,0.1136300340294838,0.11436866968870163,0.11360781639814377,0.11377108097076416,16963072,0.0,0.0
2024-10-07 07:30:00+00:00,0.11373923718929291,0.11446544528007507,0.11351729184389114,0.1135275810956955,29470848,0.0,0.0
2024-10-07 09:00:00+00:00,0.11352445930242538,0.11352445930242538,0.11130047589540482,0.11135957390069962,54476096,0.0,0.0
2024-10-07 10:30:00+00:00,0.1113477274775505,0.11175939440727234,0.11073973029851913,0.11126810312271118,30586432,0.0,0.0
2024-10-07 12:00:00+00:00,0.1112840548157692,0.11164388805627823,0.11099927872419357,0.11162817478179932,12299328,0.0,0.0
2024-10-07 13:30:00+00:00,0.1116306483745575,0.11446908861398697,0.11137280613183975,0.1132834404706955,51155712,0.0,0.0
2024-10-07 15:00:00+00:00,0.11324365437030792,0.11324365437030792,0.11182904988527298,0.11253166198730469,5512704,0.0,0.0
2024-10-07 16:30:00+00:00,0.11255186796188354,0.1128576323390007,0.11201812326908112,0.11232249438762665,8836288,0.0,0.0
2024-10-07 18:00:00+00:00,0.11233001202344894,0.1124061867594719,0.10962794721126556,0.11036626249551773,44607936,0.0,0.0
2024-10-07 19:30:00+00:00,0.11036752164363861,0.1111060306429863,0.11033646017313004,0.11082412302494049,16459648,0.0,0.0
2024-10-07 21:00:00+00:00,0.1108136773109436,0.11224312335252762,0.11075837165117264,0.11195433884859085,29338368,0.0,0.0
2024-10-07 22:30:00+00:00,0.11195416748523712,0.11195416748523712,0.10871709883213043,0.10871709883213043,27374656,0.0,0.0
2024-10-08 00:00:00+00:00,0.10854711383581161,0.1093435287475586,0.10827049612998962,0.10873398929834366,10416832,0.0,0.0
2024-10-08 01:30:00+00:00,0.1088060662150383,0.1097039207816124,0.10878940671682358,0.10955554246902466,321536,0.0,0.0
2024-10-08 03:00:00+00:00,0.10959529876708984,0.10968833416700363,0.10926280170679092,0.10955997556447983,3205312,0.0,0.0
2024-10-08 04:30:00+00:00,0.10956253856420517,0.10965199768543243,0.10767804086208344,0.10783436894416809,16144064,0.0,0.0
2024-10-08 06:00:00+00:00,0.10782906413078308,0.10794893652200699,0.10658367723226547,0.10673969238996506,20178496,0.0,0.0
2024-10-08 07:30:00+00:00,0.10677516460418701,0.10770653933286667,0.10677516460418701,0.10759063065052032,12430272,0.0,0.0
2024-10-08 09:00:00+00:00,0.10760178416967392,0.10778306424617767,0.10719882696866989,0.1072823628783226,330688,0.0,0.0
2024-10-08 10:30:00+00:00,0.10728486627340317,0.10788892209529877,0.10724875330924988,0.10788892209529877,12520128,0.0,0.0
2024-10-08 12:00:00+00:00,0.10789435356855392,0.10795837640762329,0.10640872269868851,0.10697005689144135,12471744,0.0,0.0
2024-10-08 13:30:00+00:00,0.10696562379598618,0.10824231058359146,0.10635673254728317,0.10710074007511139,9183296,0.0,0.0
2024-10-08 15:00:00+00:00,0.10712026804685593,0.1073121652007103,0.10553820431232452,0.1067574992775917,15457088,0.0,0.0
2024-10-08 16:30:00+00:00,0.10678518563508987,0.1075354591012001,0.10652147233486176,0.10682816803455353,4977344,0.0,0.0
2024-10-08 18:00:00+00:00,0.10701249539852142,0.10743705928325653,0.10631696879863739,0.10661143809556961,714752,0.0,0.0
2024-10-08 19:30:00+00:00,0.10661069303750992,0.1074933111667633,0.10661069303750992,0.10736202448606491,1864576,0.0,0.0
2024-10-08 21:00:00+00:00,0.1073707565665245,0.10796282440423965,0.10725361853837967,0.10741075128316879,146688,0.0,0.0
2024-10-08 22:30:00+00:00,0.10741250216960907,0.10745035111904144,0.10662342607975006,0.10709382593631744,802496,0.0,0.0
2024-10-09 00:00:00+00:00,0.10704579204320908,0.10848493874073029,0.10704579204320908,0.10848493874073029,8628352,0.0,0.0
2024-10-09 01:30:00+00:00,0.10851181298494339,0.10919851064682007,0.10851181298494339,0.10873911529779434,6199936,0.0,0.0
2024-10-09 03:00:00+00:00,0.10864881426095963,0.10905615985393524,0.10847131907939911,0.1087956503033638,8085760,0.0,0.0
2024-10-09 04:30:00+00:00,0.10882997512817383,0.10949340462684631,0.10848826915025711,0.10946469753980637,413120,0.0,0.0
2024-10-09 06:00:00+00:00,0.10941413044929504,0.10941413044929504,0.10853706300258636,0.10862011462450027,0,0.0,0.0
2024-10-09 07:30:00+00:00,0.10862921923398972,0.10902231186628342,0.10852324217557907,0.10860582441091537,4742336,0.0,0.0
2024-10-09 09:00:00+00:00,0.10866417735815048,0.10918094962835312,0.10866417735815048,0.10881485790014267,3602304,0.0,0.0
2024-10-09 10:30:00+00:00,0.10883697867393494,0.11035403609275818,0.10883697867393494,0.11031787097454071,16090240,0.0,0.0
2024-10-09 12:00:00+00:00,0.11032944917678833,0.11091063171625137,0.10890144109725952,0.1089794859290123,53509696,0.0,0.0
2024-10-09 13:30:00+00:00,0.10898413509130478,0.10902109742164612,0.10832274705171585,0.1085597351193428,10006912,0.0,0.0
