Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-05 21:00:00+00:00,0.5299113988876343,0.5311585664749146,0.5293766856193542,0.5308822989463806,380032,0.0,0.0
2024-10-05 22:30:00+00:00,0.5308865904808044,0.5323003530502319,0.529245138168335,0.5294930338859558,732736,0.0,0.0
2024-10-06 00:00:00+00:00,0.5294963717460632,0.5321766138076782,0.5285195112228394,0.5321547389030457,592512,0.0,0.0
2024-10-06 01:30:00+00:00,0.5321964621543884,0.5326623320579529,0.5311216711997986,0.5313450694084167,603328,0.0,0.0
2024-10-06 03:00:00+00:00,0.5313220620155334,0.5315696597099304,0.5295649766921997,0.53069669008255,7848704,0.0,0.0
2024-10-06 04:30:00+00:00,0.5306826233863831,0.5306857824325562,0.5289621949195862,0.530565083026886,1586048,0.0,0.0
2024-10-06 06:00:00+00:00,0.5305415391921997,0.5321611166000366,0.5305415391921997,0.5312279462814331,1380544,0.0,0.0
2024-10-06 07:30:00+00:00,0.5312269330024719,0.5316743850708008,0.5302568078041077,0.5303393006324768,5958208,0.0,0.0
2024-10-06 09:00:00+00:00,0.5303469896316528,0.5311586856842041,0.5293494462966919,0.5293494462966919,3205824,0.0,0.0
2024-10-06 10:30:00+00:00,0.5293253064155579,0.5310544967651367,0.5289314985275269,0.530832052230835,5524224,0.0,0.0
2024-10-06 12:00:00+00:00,0.5308356881141663,0.5319815278053284,0.5304771065711975,0.531937837600708,8060800,0.0,0.0
2024-10-06 13:30:00+00:00,0.5319201350212097,0.5348246693611145,0.531588613986969,0.5348246693611145,18042112,0.0,0.0
2024-10-06 15:00:00+00:00,0.5348275899887085,0.5367056131362915,0.5333712697029114,0.5351275205612183,20962752,0.0,0.0
2024-10-06 16:30:00+00:00,0.5351620316505432,0.5358901619911194,0.5325402617454529,0.5327277183532715,10190784,0.0,0.0
2024-10-06 18:00:00+00:00,0.5327509045600891,0.5347967147827148,0.5322166085243225,0.5347967147827148,2377792,0.0,0.0
2024-10-06 19:30:00+00:00,0.5348313450813293,0.5349287986755371,0.531982958316803,0.5322434306144714,2542208,0.0,0.0
