,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
48,9039.965371093762,50399.21388671879,21181.2655802265,9971.355139754101,10647.927441406297,13001.438574218762,19099.816191406262,26854.102910156256,-3458.472910156249,0.0,-1124.3715552646984,743.4172009280381,-3458.472910156249,-1842.58705078125,-1039.87072265625,-498.614921875
49,9506.953417968776,38001.94970703128,18922.27829100548,7403.697142582542,9506.953417968776,12146.541582031277,16901.386113281267,23901.855644531282,-2129.4043164062505,0.0,-888.7950631666233,613.1653122037801,-2011.6327539062502,-1476.1169335937498,-646.5703320312501,-450.8745117187501
50,8135.99638671875,40060.06490234376,16565.651009080713,8320.527442384366,12309.965917968748,10313.050800781248,13628.01990234374,21138.891835937502,-2011.2846679687505,0.0,-1011.8954927728279,654.0553164669587,-874.3550976562505,-1739.4709960937505,-1022.3889648437503,-335.97580078125
51,8163.528378906257,47761.633417968784,20675.475912054513,9349.943608597936,15148.342910156287,13471.930371093764,19433.62263671877,25041.17736328127,-2436.4999804687495,0.0,-881.5621865651013,610.5354919012207,-2436.4999804687495,-1270.9695507812496,-698.0180664062499,-512.8540625
52,8868.693925781245,46108.364589843775,20899.512527294977,9732.772988394432,12920.77345703128,12728.095019531247,19059.427089843768,25362.77341796875,-3639.98412109375,0.0,-1440.5580004552548,894.0372394401256,-3639.98412109375,-2251.5179101562494,-1579.7318554687497,-534.4508398437499
53,9427.734355468747,50325.57025390626,21274.323443719117,9943.041618386527,9963.042011718782,12721.965019531237,18826.22947265624,27179.78892578127,-4034.47748046875,0.0,-1268.2239441337147,890.0417222429423,-4034.47748046875,-1939.4315429687504,-1303.09705078125,-423.45404296874995
54,9677.944531250014,40413.39218750002,19872.78552441713,8143.149556830067,11884.049179687514,12827.991796875016,17914.58626953125,25646.409414062524,-2883.0281250000003,0.0,-942.7290936768339,721.2320931205571,-2883.0281250000003,-1812.1646484374999,-574.811953125,-500.97369140625
55,9122.1646875,44026.27425781251,20073.242001231632,8775.022669233882,10707.716562500016,12240.725898437497,18288.514257812505,25975.529101562493,-2820.3479296875007,0.0,-992.5243021795335,649.502737129592,-2820.3479296875007,-1641.2419140625009,-918.4414062500009,-334.21800781250005
56,8702.895429687527,48737.74492187504,21721.07045247059,10257.163834637346,12983.189726562545,13113.096054687525,19522.366484375016,28035.13468750003,-3584.143203124999,0.0,-1337.6731993244339,848.5122834393056,-3584.143203124999,-2104.6944140624996,-1437.5491406249996,-509.3044921874999
57,9400.663710937482,53805.00261718752,21716.812101712894,10011.398596165598,12781.12250000006,14086.597929687501,19753.410000000007,26166.597929687487,-3241.221249999999,0.0,-900.669120524681,645.4024668979498,-3241.221249999999,-1560.0912890624993,-587.1167773437501,-465.8394726562499
