,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
0,9820.323515625003,10522.311699218755,10133.719816332898,193.00395487826017,10435.562968750004,9998.919804687499,10063.992519531253,10290.977050781254,-120.33169921875002,435.56296875,-49.09361465669014,68.01720083894395,435.56296875,-120.33169921875002,0.0,0.0
1,9877.309921874998,10468.416972656249,10121.210139653022,167.51793884657832,10392.2837109375,9999.555195312498,10047.978066406244,10261.43205078125,-120.59101562499998,392.28371093749985,-49.67839770393191,66.99599312515166,392.28371093749985,-120.59101562499998,0.0,0.0
2,9816.542851562499,10490.624140625003,10114.460311583041,186.45781965293028,10403.761699218752,9999.916386718749,10040.100371093751,10273.209296875002,-141.35951171874999,403.76169921874987,-58.49743599618544,76.86537812927796,403.76169921874987,-141.35951171874999,0.0,0.0
3,9851.554921875004,10448.928085937503,10104.728396053404,163.93574483301856,10384.3962890625,9984.250175781253,10035.017031249998,10234.719570312502,-173.53285156250004,384.39628906249993,-71.80743076951295,90.94403609074382,384.39628906249993,-173.53285156250004,0.0,0.0
4,9859.308164062497,10330.090390624997,10052.665360457011,122.44068381625891,10250.783593749995,9965.732968749997,10022.379257812496,10126.197812499997,-180.01781250000002,250.78359374999994,-75.731630721831,91.8946628379246,250.78359374999994,-180.01781250000002,0.0,0.0
5,9851.532480468752,10434.459316406255,10097.129897300472,161.53926495898642,10366.078457031253,9975.956367187504,10032.37267578125,10226.488886718755,-182.16087890625,366.07845703124985,-75.84390496625588,94.88522167215991,366.07845703124985,-182.16087890625,0.0,0.0
6,9833.422597656248,10408.628828124998,10086.864628447769,155.56673620972416,10337.338769531249,9968.10638671875,10031.364121093746,10208.814101562499,-181.43494140625,337.3387695312499,-75.66745149281103,93.92213555055457,337.3387695312499,-181.43494140625,0.0,0.0
7,9857.02568359375,10389.615117187503,10078.296496845656,146.19751691599797,10305.706425781249,9967.479609375001,10021.639726562498,10191.2120703125,-164.91353515625,305.70642578125,-65.09925075190728,81.28020449044608,305.70642578125,-153.93873046874998,0.0,0.0
8,9838.422851562507,10533.34029296876,10134.594887489002,195.04725244809225,10441.746875000006,9998.86625,10047.477402343751,10299.20123046876,-159.9656640625,441.74687499999993,-65.7429345473885,86.05161545791113,441.74687499999993,-159.9656640625,0.0,0.0
9,9866.93443359375,10408.233945312502,10081.689681631457,148.39696127370325,10312.3255078125,9972.402109375002,10023.92486328125,10190.923750000002,-193.02310546874997,312.32550781249995,-80.99895347344481,99.30325635750168,312.32550781249995,-193.02310546874997,0.0,0.0
10,9853.58189453126,10388.07378906251,10074.49069478067,145.242292720967,10304.000878906258,9964.837968750006,10021.147128906252,10180.103359375009,-186.32816406250004,304.0008789062499,-78.17775610695423,95.90596155814593,304.0008789062499,-186.32816406250004,0.0,0.0
11,9880.151406250001,10477.744667968753,10097.96835589055,162.96570250400336,10304.317792968748,9982.49251953125,10030.853046875,10207.448632812502,-168.65984375,304.3177929687499,-70.36474774427813,87.10027135633308,304.3177929687499,-168.65984375,0.0,0.0
12,9842.1896484375,10560.827597656253,10151.682943441901,205.59182326581916,10484.5735546875,9999.916386718749,10064.460566406247,10310.624199218752,-99.00958984375002,484.5735546875003,-40.02487850278758,60.87612176155604,484.5735546875003,-99.00958984375002,0.0,0.0
13,9872.219843750001,10471.541699218757,10120.272652582165,170.93906902096904,10396.280800781256,9998.8282421875,10042.963105468752,10266.670019531257,-126.07189453125001,396.28080078125,-52.00122817634976,69.6156707423929,396.28080078125,-126.07189453125001,0.0,0.0
14,9859.153984375003,10343.459062500004,10059.08500907791,130.9668139017843,10270.055546875004,9958.043710937503,10017.179746093754,10147.722187500005,-179.87863281250003,270.05554687499995,-75.04762709066902,91.61475652561202,270.05554687499995,-179.87863281250003,0.0,0.0
15,9831.768242187502,10454.975039062503,10109.030637837444,170.85606051876744,10383.889042968754,9997.84298828125,10045.313027343755,10250.103359375005,-148.38365234375,383.88904296874995,-61.32840183025232,79.32023797506368,383.88904296874995,-148.38365234375,0.0,0.0
16,9844.6899609375,10384.166054687501,10084.952279471097,144.5022631533924,10310.34119140625,9979.308339843752,10043.6325,10187.297265625,-217.75105468750002,310.34119140625,-90.51362831939552,110.27419856167478,310.34119140625,-217.75105468750002,0.0,0.0
17,9859.1814453125,10358.268574218753,10069.444470088765,134.6259368475807,10289.447070312503,9971.3724609375,10019.571171875,10166.609550781253,-180.38875,289.4470703125001,-75.1746982284331,92.21526847459009,289.4470703125001,-180.38875,0.0,0.0
18,9849.487167968753,10478.170683593751,10118.93417418574,173.61472110041495,10401.06890625,9997.180644531247,10046.407480468748,10262.044550781251,-190.09488281249997,401.0689062499998,-79.3312930971244,99.73390111579938,401.0689062499998,-190.09488281249997,0.0,0.0
19,9824.551250000008,10497.612949218765,10117.304297516881,186.2553713681696,10421.56732421876,9994.992148437514,10039.862949218763,10270.953828125013,-192.95343750000004,421.5673242187499,-76.79804861722421,97.54849134547497,421.5673242187499,-181.97863281250002,0.0,0.0
20,9853.984765625002,10564.404179687504,10156.995826547829,205.22930416129336,10494.782324218753,9999.161406249998,10071.66515625,10308.515800781253,-73.32646484375,494.78232421875003,-28.733541024794604,50.95528981577975,494.78232421875003,-73.32646484375,0.0,0.0
21,9856.454335937498,10418.076640625004,10065.92561903976,147.6972851459588,10229.613808593747,9957.315820312499,10019.51267578125,10157.57912109375,-194.32259765624997,229.61380859375004,-81.9424534184272,98.54593223802273,229.61380859375004,-194.32259765624997,0.0,0.0
22,9870.503574218748,10351.263417968747,10063.303497744277,131.0890578360116,10269.793398437496,9964.048769531248,10026.315058593747,10147.370839843747,-198.23248046874997,269.79339843749995,-83.15342998092719,100.79272396548531,269.79339843749995,-198.23248046874997,0.0,0.0
23,9805.969843750008,10419.252773437513,10075.422190984458,164.83827610222397,10318.060488281259,9947.294062500006,10022.28626953125,10203.660878906261,-178.35820312500002,318.06048828125,-71.04847353653172,88.25929751449024,318.06048828125,-167.3833984375,0.0,0.0
24,9800.143867187493,10261.510449218742,10017.925304339049,119.29014573832704,10180.980351562492,9935.707128906246,10005.822460937501,10061.695722656243,-289.28210937499995,180.98035156249992,-122.2062729240023,144.12655368329087,180.98035156249992,-289.28210937499995,0.0,0.0
25,9884.452265625001,10433.165058593753,10091.651198741933,153.61278285843028,10320.592070312501,9977.132089843752,10029.115898437503,10202.478964843755,-197.02035156250003,320.59207031250014,-82.39708067414907,101.10120269624437,320.59207031250014,-197.02035156250003,0.0,0.0
26,9827.638945312505,10626.606386718757,10169.334386828788,229.23428188251418,10523.815703125003,9998.833515625,10068.395390625,10364.718105468755,-137.80117187500002,523.8157031250001,-56.41357247652583,79.04280259545007,523.8157031250001,-137.80117187500002,0.0,0.0
