,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
20,9993.119687499999,31416.514472656283,16556.23922179859,5419.679104839955,17506.40158203127,11949.732871093758,15112.005546875,19281.874355468768,-432.2694140624999,4508.050332031254,1889.8669191637957,1727.6777782972704,4120.925136718756,457.4725585937502,783.4212890625,3579.5085351562516
21,9841.874746093767,25613.251542968774,15991.22885462736,3805.302185949507,15937.45076171877,12954.731777343757,15643.009589843776,19383.136738281282,-382.70507812500006,4665.226191406251,1627.5737423175733,1647.8288889639236,4665.226191406251,-30.121386718750244,499.31857421875,3238.99189453125
22,10000.0,27468.98378906253,16208.05680335833,4438.273079912258,16825.437031250025,12411.849375000005,15678.64570312502,18116.870898437504,-579.8382421875001,3860.2198437500006,1513.143438658462,1546.1433686362438,3597.7221484375027,111.6952343750001,382.3653125000001,3003.0746484375013
23,10000.0,24196.93734375002,15648.955502568944,3274.766523175966,18704.92917968751,12721.901796874998,15590.787617187507,18235.449570312518,-405.3212499999999,5191.385742187496,1746.9484373577327,1580.0056803429077,5166.614687499997,381.91445312499985,719.2886718749999,3352.600234374999
24,9999.54009765625,22905.984726562518,14849.213250093497,2837.3091850728747,19288.33179687501,12498.7159765625,14937.378750000007,16810.603046875003,-499.9498046874999,4703.92984375,1527.0140557321477,1414.2014620778668,4677.8769921875,453.43488281249984,677.2810156249998,2988.6524609374997
25,9999.495214843751,32322.286699218785,17263.959753410356,5986.916482682735,19028.567636718773,12167.305058593747,15873.791347656257,19598.471738281274,-415.36154296875003,3452.4986132812473,1307.6447071735165,1286.3689789451746,3324.6731445312475,186.29154296874978,359.52802734375,2619.218613281249
26,9999.495214843751,21585.669140625025,15842.444944312581,2782.753066373219,15683.219023437512,14394.993281250014,15559.573554687515,18347.255976562516,-443.11982421875,4283.814648437497,1514.9637539021855,1574.7454746538683,4283.814648437497,156.47398437499996,258.36050781250003,2970.5685937499993
27,10000.0,25757.430878906274,16297.563887917868,4512.704354048751,20892.71482421876,12066.634472656247,15585.944316406261,20145.94724609376,-435.17031249999997,3967.0644335937495,1595.32976499496,1347.9454250111187,3967.0644335937495,650.91076171875,685.50275390625,2995.5780664062504
28,10205.688769531262,26053.63439453128,15730.37807087752,4318.272959174261,16175.746386718767,12145.270996093761,14806.904472656268,17817.07818359377,-524.5780078124999,3679.825410156249,1296.9164995366152,1280.0044998732483,3679.825410156249,309.0274414062501,374.66025390625003,2486.855566406249
29,9999.0353125,24275.99308593751,15401.977148173288,3636.3793974509795,16344.080937499995,12604.110214843748,15042.609101562502,16536.964492187493,-415.5121484375,5325.580078124999,1783.5402121609977,1679.5544681166061,5325.580078124999,213.31531250000006,692.8005468749999,3371.891757812499
30,9893.674277343755,33936.63560546877,16897.524025551185,5759.063100648279,16732.65626953126,12227.53580078125,15493.185097656251,19884.625097656262,-491.30054687500007,3944.1554492187515,1549.2050373552947,1576.7886060155504,3199.9352539062543,-20.471230468750036,462.04078125,3161.498183593753
