,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
10,10000.0,13697.782500000001,11440.729605614326,828.6787311008193,12983.182929687497,10883.3934765625,11207.635429687503,12303.194765625001,-37.87814453125,1270.9186718750002,435.45890406638205,428.06852995935645,1270.9186718750002,61.442460937499995,129.631015625,866.5657421875001
11,10000.0,12836.842812500001,11312.084297117624,690.2323817102005,11793.987421875001,10724.382421874998,11240.299570312498,11825.697519531248,-160.7273046875,1069.8255859375001,372.42092791634315,447.235777670625,1069.8255859375001,-35.37599609374998,0.0,873.5252734375001
12,10000.0,16054.076210937497,11826.254651712925,1223.7091994628668,12158.513242187499,11004.035898437498,11371.308984375002,12260.399179687496,-136.74636718750003,1015.7054296875001,379.7012574000388,453.7840532407232,1015.7054296875001,-4.574472656249998,29.39154296875,868.584765625
13,10274.309687500001,14360.601562499993,11623.725784768048,1027.2353210150422,12521.027343749993,10872.568749999995,11350.732578124998,12341.065859374996,-107.3555078125,1326.0923828124999,527.5967760093166,573.3688568421114,1326.0923828124999,0.0,50.5191796875,1182.9440234374997
14,10000.0,14386.92046875,11604.137703804348,1136.2543695642826,13575.415859375,10594.3151171875,11523.05109375,12345.587812500002,-155.16144531249998,839.0241796874999,242.016123107531,338.4719910033668,839.0241796874999,-34.429453124999995,0.0,638.7577734375
15,9999.637675781249,13917.314023437502,11643.175983841227,935.3286655934305,12066.888984375004,11088.223437499997,11331.191757812498,12209.361210937494,-84.6819921875,926.6871875000003,409.1770944536103,378.49891624139843,894.5496874999999,79.20871093750003,158.8140625,807.0556250000002
16,9929.89490234375,15183.027187499993,11884.358433375386,1199.7642367191097,12850.894101562493,10959.9283984375,11827.2990625,12698.245156249994,-38.51142578125001,1230.4370703124996,506.05737929444876,436.51269865816744,1230.4370703124996,130.40964843749992,203.14437499999997,959.9283984374999
17,9952.43986328125,14557.087695312497,11653.877783142465,1196.7630169947395,12268.207421874995,10699.519921874995,11598.819843749994,12268.207421874995,-92.67078125000003,1123.2336718749998,371.66185959336184,375.42475816376884,1123.2336718749998,0.0,163.03576171875,768.8230468750002
18,10000.0,15626.562636718743,11969.604802261254,1230.7284253154237,12212.557246093744,10977.150566406246,11881.030449218746,12339.502714843744,-54.26091796875001,1182.2713085937505,520.8126307744566,448.99756697830423,1086.3214257812504,131.72693359375003,252.08392578125,1007.9943945312504
19,10000.0,15357.47865234375,11802.3959334967,1192.0898067084063,12019.278535156249,10902.44025390625,11288.087167968752,12670.36443359375,-56.32732421875001,784.0510742187496,385.7505878784937,320.4059237340072,778.5505273437495,96.81232421874996,237.87220703124999,703.7232226562496
20,10000.0,14425.962441406245,11527.160609593362,1082.985262642244,13110.897675781245,10709.551074218749,11092.213925781252,12267.360957031247,-66.16130859375002,970.17337890625,338.47279806385865,368.62835504451004,970.17337890625,-15.879687500000001,110.41857421875001,732.8254101562501
21,9997.31791015625,14597.127949218757,11496.095321598414,898.6985461747498,12747.154316406257,10787.516035156254,11548.704199218755,12071.447011718754,-35.38302734375,1119.4033789062505,564.4553243885871,446.44236374361026,955.1074023437506,214.66373046875003,273.64734375,955.1074023437506
22,9987.388671875,13989.998281249998,11547.383004415755,1012.3119686475313,12090.870898437493,10806.121914062496,11235.265820312492,12261.162031249994,-95.069921875,855.6390234374999,370.6919449970884,358.9858803643121,789.2684765624996,35.251171875,165.89691406249997,739.0761328124998
23,10256.088574218753,14282.340292968755,11712.700333365687,1041.8584826085005,11918.256621093755,10920.257421875,11486.702910156253,12191.536035156252,-75.290546875,870.0355273437502,339.01406116556683,332.03529441826316,642.7779101562502,0.0,101.03332031249998,655.0062304687501
24,10313.16234375,15116.643105468753,11881.254385918093,1281.3059078659762,12773.960136718752,10875.562167968752,11356.911933593754,12532.555058593754,-49.422578125,1106.3152148437498,459.04784828707284,382.4942425874924,1106.3152148437498,126.90193359375002,207.19810546875001,785.9866210937499
25,9997.564375,13813.843183593757,11584.788305755052,930.6364591350418,12520.480058593756,10978.336425781255,11276.599042968752,12149.551191406255,-38.21533203125,1309.4254492187495,491.8699022224377,475.8247646925092,1309.4254492187495,9.652675781250004,123.71181640624998,978.2002148437499
26,10047.3648828125,13618.985625000008,11387.088160301828,749.6431767412045,12369.025781250004,10752.738554687507,11338.156835937505,11837.124687500002,-115.14312500000003,618.1005859374999,222.98826074825308,254.63870718310304,587.1786718749998,0.0,56.333027343750004,449.6239843749999
