Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-18 19:30:00+00:00,68760.375,68816.4453125,68395.265625,68410.046875,407592960,0.0,0.0
2024-10-18 21:00:00+00:00,68417.46875,68475.875,68247.546875,68343.3203125,190803968,0.0,0.0
2024-10-18 22:30:00+00:00,68329.0,68446.84375,68201.2890625,68429.5546875,85917696,0.0,0.0
2024-10-19 00:00:00+00:00,68421.5,68453.421875,68297.6640625,68351.6875,11882496,0.0,0.0
2024-10-19 01:30:00+00:00,68358.328125,68442.6875,68323.8515625,68430.8984375,0,0.0,0.0
2024-10-19 03:00:00+00:00,68429.8984375,68667.75,68393.28125,68393.28125,62550016,0.0,0.0
2024-10-19 04:30:00+00:00,68375.9375,68424.3671875,68320.1953125,68387.390625,0,0.0,0.0
2024-10-19 06:00:00+00:00,68382.796875,68405.6484375,68301.1875,68390.5703125,0,0.0,0.0
2024-10-19 07:30:00+00:00,68381.28125,68450.640625,68302.828125,68392.3359375,10168320,0.0,0.0
2024-10-19 09:00:00+00:00,68395.640625,68424.3125,68279.3828125,68279.3828125,0,0.0,0.0
2024-10-19 10:30:00+00:00,68290.1171875,68309.296875,68081.53125,68081.53125,29126656,0.0,0.0
2024-10-19 12:00:00+00:00,68072.15625,68244.8984375,68072.15625,68140.609375,17149952,0.0,0.0
2024-10-19 13:30:00+00:00,68148.515625,68320.21875,68109.984375,68292.734375,0,0.0,0.0
2024-10-19 15:00:00+00:00,68291.1953125,68314.515625,68108.3671875,68114.7734375,0,0.0,0.0
2024-10-19 16:30:00+00:00,68101.1484375,68134.9453125,68039.0625,68108.109375,0,0.0,0.0
2024-10-19 18:00:00+00:00,68112.1875,68235.78125,68099.6640625,68219.4765625,0,0.0,0.0
2024-10-19 19:30:00+00:00,68213.3984375,68249.625,68155.9375,68235.125,96097280,0.0,0.0
2024-10-19 21:00:00+00:00,68234.859375,68328.0234375,68210.9453125,68268.9609375,126852096,0.0,0.0
2024-10-19 22:30:00+00:00,68268.8984375,68389.7421875,68268.8984375,68369.390625,92687360,0.0,0.0
2024-10-20 00:00:00+00:00,68366.5625,68418.7734375,68166.296875,68227.21875,149508096,0.0,0.0
2024-10-20 01:30:00+00:00,68219.5234375,68219.5234375,68133.1171875,68161.03125,54859776,0.0,0.0
2024-10-20 03:00:00+00:00,68163.09375,68254.0546875,68113.890625,68254.0546875,0,0.0,0.0
2024-10-20 04:30:00+00:00,68274.6171875,68288.9921875,68172.296875,68201.3984375,52529152,0.0,0.0
2024-10-20 06:00:00+00:00,68206.7109375,68408.9765625,68162.84375,68396.109375,299687936,0.0,0.0
2024-10-20 07:30:00+00:00,68401.484375,68469.7578125,68349.6171875,68388.015625,228161536,0.0,0.0
2024-10-20 09:00:00+00:00,68381.5234375,68443.484375,68350.0546875,68418.2734375,44438528,0.0,0.0
2024-10-20 10:30:00+00:00,68415.984375,68428.609375,68360.6171875,68414.34375,0,0.0,0.0
2024-10-20 12:00:00+00:00,68414.2265625,68428.8203125,68209.453125,68268.859375,223066112,0.0,0.0
2024-10-20 13:30:00+00:00,68262.796875,68738.015625,68262.796875,68626.375,1286764544,0.0,0.0
2024-10-20 15:00:00+00:00,68626.484375,68664.546875,68401.984375,68550.6875,358071296,0.0,0.0
2024-10-20 16:30:00+00:00,68569.9765625,68582.921875,68436.484375,68552.9765625,172433408,0.0,0.0
2024-10-20 18:00:00+00:00,68546.4453125,68643.7890625,68511.0546875,68511.0546875,135588864,0.0,0.0
2024-10-20 19:30:00+00:00,68507.21875,68885.75,68460.21875,68855.8125,271876096,0.0,0.0
2024-10-20 21:00:00+00:00,68760.8984375,69045.3359375,68644.6640625,69045.3359375,1377278976,0.0,0.0
2024-10-20 22:30:00+00:00,69093.609375,69298.2578125,68908.5390625,68999.9921875,2266381312,0.0,0.0
2024-10-21 00:00:00+00:00,69009.3671875,69427.09375,68966.5625,69330.7890625,1622333440,0.0,0.0
2024-10-21 01:30:00+00:00,69367.125,69409.1015625,68772.625,68772.625,1244301312,0.0,0.0
2024-10-21 03:00:00+00:00,68728.9453125,68913.4140625,68628.3203125,68773.0625,919064576,0.0,0.0
2024-10-21 04:30:00+00:00,68773.4453125,69133.65625,68773.4453125,69017.1953125,703225856,0.0,0.0
2024-10-21 06:00:00+00:00,69011.828125,69110.234375,68635.1015625,68645.6015625,757061632,0.0,0.0
2024-10-21 07:30:00+00:00,68644.671875,68644.671875,68301.40625,68301.40625,869687296,0.0,0.0
2024-10-21 09:00:00+00:00,68271.3984375,68428.203125,68126.90625,68391.2578125,1240160256,0.0,0.0
2024-10-21 10:30:00+00:00,68354.609375,68397.5078125,68151.984375,68204.015625,1183610880,0.0,0.0
2024-10-21 12:00:00+00:00,68196.5,68270.0234375,67607.234375,67861.25,1566056448,0.0,0.0
2024-10-21 13:30:00+00:00,67879.15625,67879.15625,67038.0703125,67216.953125,4154972160,0.0,0.0
2024-10-21 15:00:00+00:00,67236.921875,67290.65625,66832.296875,66950.125,2514765824,0.0,0.0
2024-10-21 16:30:00+00:00,66953.453125,67610.390625,66899.921875,67553.9375,1996996608,0.0,0.0
2024-10-21 18:00:00+00:00,67495.90625,67571.46875,67070.3984375,67569.2421875,1583296512,0.0,0.0
2024-10-21 19:30:00+00:00,67581.1953125,67881.21875,67487.21875,67697.75,1238482944,0.0,0.0
2024-10-21 21:00:00+00:00,67712.453125,67881.9921875,67671.125,67751.171875,148348928,0.0,0.0
2024-10-21 22:30:00+00:00,67750.5,67764.609375,67389.125,67389.125,0,0.0,0.0
2024-10-22 00:00:00+00:00,67358.8046875,67435.46875,66611.578125,67412.84375,1026576384,0.0,0.0
2024-10-22 01:30:00+00:00,67434.6328125,67642.9375,67279.9375,67279.9375,184270848,0.0,0.0
2024-10-22 03:00:00+00:00,67284.6953125,67504.390625,67277.078125,67402.6328125,47964160,0.0,0.0
2024-10-22 04:30:00+00:00,67435.671875,67588.5703125,67368.8984375,67529.796875,118865920,0.0,0.0
2024-10-22 06:00:00+00:00,67536.15625,67739.953125,67536.15625,67588.5859375,362131456,0.0,0.0
2024-10-22 07:30:00+00:00,67573.0546875,67573.0546875,66894.8203125,66899.0390625,464715776,0.0,0.0
2024-10-22 09:00:00+00:00,66897.8828125,67054.5078125,66730.609375,67054.5078125,793530368,0.0,0.0
2024-10-22 10:30:00+00:00,67061.4609375,67423.28125,67061.4609375,67263.09375,530255872,0.0,0.0
2024-10-22 12:00:00+00:00,67260.6875,67393.40625,66868.875,67059.0078125,235925504,0.0,0.0
2024-10-22 13:30:00+00:00,67059.4296875,67626.0234375,66623.578125,67539.8984375,224419840,0.0,0.0
2024-10-22 15:00:00+00:00,67531.046875,67621.171875,66940.78125,66940.78125,93851648,0.0,0.0
2024-10-22 16:30:00+00:00,66957.8046875,67353.6171875,66909.6796875,67289.8203125,135530496,0.0,0.0
2024-10-22 18:00:00+00:00,67283.7421875,67513.8203125,67225.5546875,67504.4609375,61503488,0.0,0.0
2024-10-22 19:30:00+00:00,67525.9765625,67585.484375,67390.984375,67514.078125,115441664,0.0,0.0
2024-10-22 21:00:00+00:00,67510.5078125,67683.8046875,67375.6796875,67627.234375,157937664,0.0,0.0
2024-10-22 22:30:00+00:00,67622.4609375,67783.75,67288.7421875,67361.15625,64368640,0.0,0.0
2024-10-23 00:00:00+00:00,67375.8515625,67383.3359375,67094.5859375,67278.59375,3913728,0.0,0.0
2024-10-23 01:30:00+00:00,67267.2890625,67330.359375,67044.25,67044.25,75538432,0.0,0.0
2024-10-23 03:00:00+00:00,67044.1796875,67128.53125,66885.109375,67030.5390625,239988736,0.0,0.0
2024-10-23 04:30:00+00:00,67036.2421875,67165.96875,67009.65625,67036.3203125,176336896,0.0,0.0
2024-10-23 06:00:00+00:00,67042.25,67239.3125,66825.953125,66900.8828125,245946368,0.0,0.0
2024-10-23 07:30:00+00:00,66897.9375,66954.2890625,66397.3203125,66442.0859375,136816640,0.0,0.0
2024-10-23 09:00:00+00:00,66462.609375,66562.7734375,66191.53125,66559.4140625,228554752,0.0,0.0
2024-10-23 10:30:00+00:00,66565.1484375,66565.1484375,66344.0390625,66344.0390625,41070592,0.0,0.0
2024-10-23 12:00:00+00:00,66347.140625,66475.6328125,66071.7578125,66471.1484375,584241152,0.0,0.0
2024-10-23 13:30:00+00:00,66485.453125,66800.328125,66399.1953125,66435.046875,85116928,0.0,0.0
